,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
215,9:00 AM,61 °F,48 °F,63 %,ESE,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-01-28
216,10:00 AM,64 °F,46 °F,52 %,E,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-01-28
217,11:00 AM,70 °F,48 °F,46 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2021-01-28
218,12:00 PM,70 °F,48 °F,46 %,NNW,8 mph,0 mph,21.54 in,0.0 in,Fair,2021-01-28
219,1:00 PM,72 °F,46 °F,41 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Fair,2021-01-28
220,2:00 PM,73 °F,48 °F,41 %,VAR,5 mph,0 mph,21.50 in,0.0 in,Fair,2021-01-28
221,3:00 PM,75 °F,48 °F,38 %,E,7 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-01-28
222,7:00 AM,54 °F,36 °F,51 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-01-29
223,8:00 AM,57 °F,46 °F,67 %,ENE,5 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-01-29
224,9:00 AM,61 °F,48 °F,63 %,NE,5 mph,0 mph,21.60 in,0.0 in,Fair,2021-01-29
225,10:00 AM,64 °F,46 °F,52 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-01-29
226,11:00 AM,68 °F,43 °F,40 %,NE,6 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-01-29
227,12:00 PM,70 °F,39 °F,33 %,NE,6 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-01-29
228,1:00 PM,72 °F,37 °F,29 %,VAR,1 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2021-01-29
229,7:00 AM,59 °F,39 °F,48 %,S,3 mph,0 mph,21.60 in,0.0 in,Cloudy,2021-01-30
230,8:00 AM,61 °F,43 °F,52 %,NNE,2 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-01-30
231,9:00 AM,63 °F,46 °F,55 %,NNW,5 mph,0 mph,21.63 in,0.0 in,Cloudy,2021-01-30
232,10:00 AM,64 °F,46 °F,52 %,N,8 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-01-30
233,11:00 AM,66 °F,45 °F,46 %,N,8 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2021-01-30
234,12:00 PM,64 °F,48 °F,56 %,N,6 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2021-01-30
235,1:00 PM,64 °F,46 °F,52 %,WNW,5 mph,0 mph,21.58 in,0.0 in,Light Drizzle,2021-01-30
236,7:00 AM,54 °F,48 °F,82 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-01-31
237,8:00 AM,57 °F,48 °F,72 %,NE,7 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2021-01-31
238,9:00 AM,59 °F,50 °F,72 %,NE,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2021-01-31
239,10:00 AM,63 °F,46 °F,55 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-01-31
240,11:00 AM,68 °F,48 °F,49 %,E,6 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-01-31
241,12:00 PM,70 °F,46 °F,43 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-01-31
242,1:00 PM,70 °F,43 °F,38 %,NE,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-01-31
243,7:00 AM,59 °F,46 °F,63 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-02-01
244,8:00 AM,61 °F,46 °F,59 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-02-01
245,9:00 AM,64 °F,46 °F,52 %,NE,8 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-02-01
246,10:00 AM,68 °F,46 °F,46 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-02-01
247,11:00 AM,70 °F,45 °F,40 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-02-01
248,12:00 PM,72 °F,43 °F,35 %,N,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-02-01
249,1:00 PM,73 °F,45 °F,36 %,VAR,5 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2021-02-01
250,7:00 AM,57 °F,50 °F,77 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-02-02
251,8:00 AM,57 °F,50 °F,77 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-02-02
252,9:00 AM,61 °F,50 °F,68 %,NE,7 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-02-02
253,10:00 AM,66 °F,50 °F,56 %,N,6 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-02-02
254,11:00 AM,72 °F,46 °F,41 %,VAR,6 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-02-02
255,12:00 PM,68 °F,48 °F,49 %,NE,12 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2021-02-02
256,1:00 PM,72 °F,48 °F,43 %,NE,7 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-02-02
257,7:00 AM,55 °F,50 °F,82 %,SE,3 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2021-02-03
258,8:00 AM,57 °F,50 °F,77 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Patches of Fog,2021-02-03
259,9:00 AM,59 °F,52 °F,77 %,NE,8 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-03
260,10:00 AM,61 °F,50 °F,68 %,NNE,3 mph,0 mph,21.67 in,0.0 in,Cloudy,2021-02-03
261,11:00 AM,61 °F,48 °F,63 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Cloudy,2021-02-03
262,12:00 PM,63 °F,46 °F,55 %,NNW,5 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-02-03
263,1:00 PM,64 °F,46 °F,52 %,N,6 mph,0 mph,21.63 in,0.0 in,Cloudy,2021-02-03
264,2:00 PM,68 °F,46 °F,46 %,N,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-03
265,7:00 AM,55 °F,50 °F,82 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Patches of Fog,2021-02-04
266,8:00 AM,54 °F,50 °F,88 %,NE,3 mph,0 mph,21.69 in,0.0 in,Patches of Fog,2021-02-04
267,9:00 AM,55 °F,48 °F,77 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2021-02-04
268,10:00 AM,61 °F,50 °F,68 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Cloudy,2021-02-04
269,11:00 AM,63 °F,48 °F,59 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Cloudy,2021-02-04
270,12:00 PM,64 °F,46 °F,52 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-04
271,1:00 PM,66 °F,48 °F,52 %,NE,6 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-02-04
272,2:00 PM,66 °F,48 °F,52 %,NE,7 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2021-02-04
273,3:00 PM,68 °F,46 °F,46 %,ENE,7 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2021-02-04
274,7:00 AM,59 °F,48 °F,67 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-02-05
275,8:00 AM,63 °F,48 °F,59 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Cloudy,2021-02-05
276,9:00 AM,64 °F,48 °F,56 %,NNW,5 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-05
277,10:00 AM,64 °F,46 °F,52 %,NE,7 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-05
278,11:00 AM,66 °F,48 °F,52 %,NNE,5 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-02-05
279,12:00 PM,66 °F,46 °F,49 %,VAR,6 mph,0 mph,21.63 in,0.0 in,Cloudy,2021-02-05
280,1:00 PM,70 °F,48 °F,46 %,NE,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-05
281,7:00 AM,57 °F,52 °F,82 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-02-06
282,8:00 AM,57 °F,50 °F,77 %,NE,5 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2021-02-06
283,9:00 AM,63 °F,52 °F,68 %,ENE,5 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-06
284,10:00 AM,63 °F,50 °F,63 %,NNE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-06
285,11:00 AM,63 °F,48 °F,59 %,N,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-02-06
286,12:00 PM,68 °F,48 °F,49 %,ENE,5 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-02-06
287,1:00 PM,70 °F,46 °F,43 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2021-02-06
288,2:00 PM,73 °F,45 °F,36 %,ENE,7 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-02-06
289,3:00 PM,75 °F,43 °F,31 %,SE,6 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2021-02-06
290,4:00 PM,73 °F,48 °F,41 %,VAR,7 mph,0 mph,21.50 in,0.0 in,Partly Cloudy,2021-02-06
291,7:00 AM,55 °F,52 °F,88 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Light Rain,2021-02-07
292,8:00 AM,55 °F,52 °F,88 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Light Rain,2021-02-07
293,8:10 AM,55 °F,50 °F,82 %,ENE,3 mph,0 mph,21.69 in,0.0 in,Rain,2021-02-07
294,9:00 AM,55 °F,52 °F,88 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Patches of Fog,2021-02-07
295,10:00 AM,59 °F,50 °F,72 %,E,3 mph,0 mph,21.69 in,0.0 in,Patches of Fog,2021-02-07
296,11:00 AM,61 °F,50 °F,68 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-07
297,12:00 PM,66 °F,50 °F,56 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-02-07
298,1:00 PM,66 °F,46 °F,49 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-07
299,7:00 AM,54 °F,50 °F,88 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2021-02-08
300,8:00 AM,55 °F,50 °F,82 %,NNE,6 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2021-02-08
301,9:00 AM,57 °F,50 °F,77 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2021-02-08
302,10:00 AM,59 °F,50 °F,72 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Cloudy,2021-02-08
303,11:00 AM,61 °F,50 °F,68 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-08
304,12:00 PM,63 °F,48 °F,59 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-02-08
305,1:00 PM,64 °F,46 °F,52 %,WNW,5 mph,0 mph,21.60 in,0.0 in,Cloudy,2021-02-08
306,7:00 AM,55 °F,54 °F,94 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Patches of Fog,2021-02-09
307,7:35 AM,55 °F,54 °F,94 %,ESE,5 mph,0 mph,21.63 in,0.0 in,Patches of Fog,2021-02-09
308,8:00 AM,57 °F,55 °F,94 %,ESE,5 mph,0 mph,21.63 in,0.0 in,Patches of Fog,2021-02-09
309,8:20 AM,59 °F,54 °F,82 %,ENE,3 mph,0 mph,21.63 in,0.0 in,Patches of Fog,2021-02-09
310,9:00 AM,59 °F,52 °F,77 %,NE,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-02-09
311,10:00 AM,63 °F,52 °F,68 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-02-09
312,11:00 AM,64 °F,50 °F,59 %,NNW,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-09
313,12:00 PM,68 °F,52 °F,56 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-02-09
314,1:00 PM,72 °F,52 °F,50 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2021-02-09
315,7:00 AM,54 °F,54 °F,100 %,E,5 mph,0 mph,21.58 in,0.0 in,Fog,2021-02-10
316,7:21 AM,54 °F,54 °F,100 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Fog,2021-02-10
317,8:00 AM,55 °F,54 °F,94 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Patches of Fog,2021-02-10
318,8:40 AM,55 °F,54 °F,94 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Patches of Fog,2021-02-10
319,9:00 AM,57 °F,54 °F,88 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Patches of Fog,2021-02-10
320,10:00 AM,57 °F,54 °F,88 %,NE,5 mph,0 mph,21.60 in,0.0 in,Cloudy,2021-02-10
321,10:15 AM,59 °F,54 °F,82 %,,0 mph,0 mph,21.60 in,0.0 in,Cloudy,2021-02-10
322,11:00 AM,63 °F,52 °F,68 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-10
323,12:00 PM,66 °F,54 °F,64 %,ENE,7 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-02-10
324,1:00 PM,68 °F,52 °F,56 %,VAR,2 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2021-02-10
325,7:00 AM,52 °F,52 °F,100 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fog,2021-02-11
326,7:15 AM,52 °F,52 °F,100 %,E,3 mph,0 mph,21.60 in,0.0 in,Fog,2021-02-11
327,8:00 AM,55 °F,52 °F,88 %,NE,3 mph,0 mph,21.60 in,0.0 in,Patches of Fog,2021-02-11
328,8:11 AM,57 °F,52 °F,82 %,CALM,0 mph,0 mph,21.60 in,0.0 in,Patches of Fog,2021-02-11
329,9:00 AM,59 °F,54 °F,82 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-11
330,10:00 AM,59 °F,52 °F,77 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-11
331,11:00 AM,64 °F,54 °F,68 %,VAR,7 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-11
332,12:00 PM,64 °F,50 °F,59 %,NNE,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-11
333,1:00 PM,68 °F,50 °F,52 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-02-11
334,2:00 PM,70 °F,48 °F,46 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2021-02-11
335,3:00 PM,72 °F,48 °F,43 %,VAR,5 mph,0 mph,21.50 in,0.0 in,Partly Cloudy,2021-02-11
336,4:00 PM,72 °F,48 °F,43 %,VAR,2 mph,0 mph,21.46 in,0.0 in,Partly Cloudy,2021-02-11
337,7:00 AM,55 °F,48 °F,77 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-12
338,8:00 AM,61 °F,50 °F,68 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-12
339,9:00 AM,61 °F,48 °F,63 %,ENE,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-12
340,10:00 AM,64 °F,48 °F,56 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-02-12
341,11:00 AM,66 °F,48 °F,52 %,NNE,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-12
342,12:00 PM,68 °F,46 °F,46 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-02-12
343,1:00 PM,70 °F,48 °F,46 %,NE,5 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-02-12
344,7:00 AM,52 °F,50 °F,94 %,NW,5 mph,0 mph,21.63 in,0.0 in,Patches of Fog,2021-02-13
345,8:00 AM,57 °F,54 °F,88 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Patches of Fog,2021-02-13
346,9:00 AM,59 °F,52 °F,77 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-02-13
347,10:00 AM,61 °F,52 °F,72 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-02-13
348,11:00 AM,64 °F,50 °F,59 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-02-13
349,12:00 PM,66 °F,48 °F,52 %,ENE,6 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-02-13
350,1:00 PM,70 °F,48 °F,46 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2021-02-13
351,7:00 AM,54 °F,43 °F,67 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-14
352,8:00 AM,57 °F,45 °F,63 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-14
353,9:00 AM,61 °F,46 °F,59 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-14
354,10:00 AM,64 °F,45 °F,49 %,NNE,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-14
355,11:00 AM,66 °F,43 °F,43 %,N,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-14
356,12:00 PM,70 °F,28 °F,21 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2021-02-14
357,1:00 PM,70 °F,36 °F,28 %,ENE,5 mph,0 mph,21.56 in,0.0 in,Fair,2021-02-14
358,2:00 PM,73 °F,39 °F,29 %,VAR,2 mph,0 mph,21.54 in,0.0 in,Fair,2021-02-14
359,3:00 PM,75 °F,39 °F,27 %,VAR,3 mph,0 mph,21.50 in,0.0 in,Fair,2021-02-14
360,8:00 AM,55 °F,37 °F,51 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-15
361,9:00 AM,57 °F,37 °F,48 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-15
362,10:00 AM,63 °F,37 °F,39 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-15
363,11:00 AM,64 °F,36 °F,34 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-15
364,12:00 PM,66 °F,37 °F,35 %,NE,7 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-15
365,1:00 PM,70 °F,37 °F,31 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-15
366,7:00 AM,55 °F,39 °F,54 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-16
367,8:00 AM,57 °F,41 °F,55 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-16
368,9:00 AM,61 °F,39 °F,45 %,NNE,5 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-16
369,10:00 AM,64 °F,37 °F,37 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-16
370,11:00 AM,64 °F,36 °F,34 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-16
371,12:00 PM,70 °F,36 °F,28 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2021-02-16
372,1:00 PM,73 °F,34 °F,23 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Fair,2021-02-16
373,7:00 AM,52 °F,32 °F,47 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-17
374,8:00 AM,57 °F,30 °F,36 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-17
375,9:00 AM,61 °F,32 °F,34 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-17
376,10:00 AM,64 °F,36 °F,34 %,NE,6 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-17
377,11:00 AM,68 °F,32 °F,26 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2021-02-17
378,12:00 PM,72 °F,27 °F,19 %,ENE,7 mph,0 mph,21.58 in,0.0 in,Fair,2021-02-17
379,1:00 PM,72 °F,25 °F,17 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Fair,2021-02-17
380,7:00 AM,54 °F,32 °F,44 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-18
381,8:00 AM,55 °F,30 °F,38 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-18
382,9:00 AM,61 °F,34 °F,36 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-18
383,10:00 AM,64 °F,23 °F,21 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2021-02-18
384,11:00 AM,68 °F,28 °F,23 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2021-02-18
385,12:00 PM,68 °F,21 °F,17 %,WNW,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-18
386,1:00 PM,70 °F,27 °F,20 %,NW,8 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-02-18
387,2:00 PM,72 °F,25 °F,17 %,WNW,6 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2021-02-18
388,3:00 PM,73 °F,23 °F,15 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2021-02-18
389,7:00 AM,54 °F,25 °F,33 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-19
390,8:00 AM,57 °F,23 °F,27 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2021-02-19
391,9:00 AM,61 °F,30 °F,31 %,ENE,6 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-19
392,10:00 AM,66 °F,25 °F,21 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2021-02-19
393,11:00 AM,68 °F,16 °F,13 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2021-02-19
394,12:00 PM,72 °F,18 °F,13 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2021-02-19
395,1:00 PM,73 °F,16 °F,11 %,VAR,1 mph,0 mph,21.56 in,0.0 in,Fair,2021-02-19
396,7:00 AM,55 °F,36 °F,47 %,ESE,3 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-02-20
397,8:00 AM,59 °F,34 °F,39 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-20
398,9:00 AM,63 °F,39 °F,42 %,ENE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-20
399,10:00 AM,64 °F,34 °F,32 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-02-20
400,11:00 AM,68 °F,30 °F,24 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-02-20
401,12:00 PM,72 °F,25 °F,17 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-20
402,1:00 PM,73 °F,28 °F,19 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-20
403,2:00 PM,77 °F,28 °F,17 %,VAR,2 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2021-02-20
404,7:00 AM,54 °F,50 °F,88 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Patches of Fog,2021-02-21
405,8:00 AM,55 °F,52 °F,88 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2021-02-21
406,9:00 AM,57 °F,50 °F,77 %,ENE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-21
407,10:00 AM,59 °F,48 °F,67 %,VAR,6 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-02-21
408,11:00 AM,63 °F,48 °F,59 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-02-21
409,12:00 PM,66 °F,45 °F,46 %,ENE,6 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-02-21
410,1:00 PM,72 °F,48 °F,43 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-02-21
411,7:00 AM,55 °F,52 °F,88 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Patches of Fog,2021-02-22
412,8:00 AM,57 °F,52 °F,82 %,NE,3 mph,0 mph,21.65 in,0.0 in,Patches of Fog,2021-02-22
413,9:00 AM,59 °F,50 °F,72 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Patches of Fog,2021-02-22
414,10:00 AM,59 °F,50 °F,72 %,N,5 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2021-02-22
415,11:00 AM,61 °F,50 °F,68 %,NNW,8 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2021-02-22
416,12:00 PM,63 °F,50 °F,63 %,NNW,7 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2021-02-22
417,1:00 PM,63 °F,50 °F,63 %,NNW,5 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2021-02-22
418,7:00 AM,55 °F,52 °F,88 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Light Rain,2021-02-23
419,8:00 AM,57 °F,52 °F,82 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-02-23
420,9:00 AM,59 °F,52 °F,77 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-02-23
421,10:00 AM,61 °F,52 °F,72 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-02-23
422,11:00 AM,63 °F,46 °F,55 %,NNE,7 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-02-23
423,12:00 PM,64 °F,46 °F,52 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-02-23
424,1:00 PM,68 °F,46 °F,46 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-02-23
425,7:00 AM,55 °F,52 °F,88 %,NE,3 mph,0 mph,21.69 in,0.0 in,Patches of Fog,2021-02-24
426,8:00 AM,57 °F,54 °F,88 %,E,5 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2021-02-24
427,9:00 AM,59 °F,52 °F,77 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2021-02-24
428,10:00 AM,61 °F,50 °F,68 %,NE,5 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2021-02-24
429,11:00 AM,61 °F,50 °F,68 %,NE,6 mph,0 mph,21.71 in,0.0 in,Light Rain,2021-02-24
430,12:00 PM,63 °F,50 °F,63 %,ENE,5 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2021-02-24
431,1:00 PM,64 °F,50 °F,59 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2021-02-24
432,7:00 AM,54 °F,48 °F,82 %,S,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-02-25
433,8:00 AM,59 °F,46 °F,63 %,WNW,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2021-02-25
