,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
220,10:00 AM,54 °F,50 °F,88 %,ENE,3 mph,0 mph,21.69 in,0.0 in,Rain,2020-01-15
221,11:00 AM,55 °F,52 °F,88 %,ENE,3 mph,0 mph,21.69 in,0.0 in,Light Drizzle,2020-01-15
222,11:28 AM,55 °F,52 °F,88 %,ENE,3 mph,0 mph,21.67 in,0.0 in,Rain,2020-01-15
223,12:00 PM,55 °F,50 °F,82 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Rain,2020-01-15
224,1:00 PM,55 °F,52 °F,88 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Light Rain,2020-01-15
225,1:07 PM,55 °F,52 °F,88 %,SSE,3 mph,0 mph,21.67 in,0.0 in,Rain,2020-01-15
226,2:00 PM,55 °F,52 °F,88 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Rain,2020-01-15
227,3:00 PM,55 °F,52 °F,88 %,SE,3 mph,0 mph,21.65 in,0.0 in,Rain,2020-01-15
228,3:05 PM,55 °F,52 °F,88 %,ESE,3 mph,0 mph,21.65 in,0.0 in,Rain,2020-01-15
229,3:37 PM,55 °F,52 °F,88 %,E,3 mph,0 mph,21.63 in,0.0 in,Rain,2020-01-15
230,4:00 PM,55 °F,52 °F,88 %,E,3 mph,0 mph,21.63 in,0.0 in,Light Rain,2020-01-15
231,5:00 PM,55 °F,52 °F,88 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Light Drizzle,2020-01-15
232,6:00 PM,55 °F,52 °F,88 %,ENE,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-01-15
233,5:00 AM,54 °F,52 °F,94 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-16
234,6:00 AM,54 °F,50 °F,88 %,NNE,3 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2020-01-16
235,7:00 AM,54 °F,52 °F,94 %,ESE,3 mph,0 mph,21.69 in,0.0 in,Patches of Fog,2020-01-16
236,8:00 AM,55 °F,52 °F,88 %,ENE,3 mph,0 mph,21.69 in,0.0 in,Patches of Fog,2020-01-16
237,9:00 AM,61 °F,52 °F,72 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-16
238,10:00 AM,61 °F,50 °F,68 %,NE,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-16
239,11:00 AM,61 °F,50 °F,68 %,NNE,6 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-01-16
240,12:00 PM,63 °F,48 °F,59 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-01-16
241,1:00 PM,66 °F,48 °F,52 %,ESE,3 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2020-01-16
242,2:00 PM,63 °F,52 °F,68 %,E,5 mph,0 mph,21.63 in,0.0 in,Light Drizzle,2020-01-16
243,3:00 PM,64 °F,54 °F,68 %,SE,3 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-01-16
244,4:00 PM,70 °F,48 °F,46 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Fair,2020-01-16
245,5:00 PM,72 °F,46 °F,41 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-01-16
246,6:00 PM,70 °F,48 °F,46 %,NW,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-01-16
247,5:00 AM,55 °F,50 °F,82 %,NW,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-01-17
248,6:00 AM,55 °F,48 °F,77 %,N,5 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-01-17
249,7:00 AM,55 °F,48 °F,77 %,E,6 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-17
250,8:00 AM,57 °F,48 °F,72 %,ENE,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-17
251,9:00 AM,59 °F,48 °F,67 %,NW,2 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-01-17
252,10:00 AM,63 °F,50 °F,63 %,E,5 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-17
253,11:00 AM,66 °F,50 °F,56 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-01-17
254,12:00 PM,68 °F,48 °F,49 %,NW,7 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-01-17
255,12:30 PM,66 °F,48 °F,52 %,NE,12 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-01-17
256,1:00 PM,66 °F,52 °F,60 %,SE,9 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-01-17
257,2:00 PM,70 °F,48 °F,46 %,SE,12 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2020-01-17
258,2:27 PM,66 °F,46 °F,49 %,VAR,2 mph,14 mph,21.63 in,0.0 in,Rain,2020-01-17
259,3:00 PM,66 °F,50 °F,56 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2020-01-17
260,4:00 PM,68 °F,46 °F,46 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-01-17
261,5:00 PM,68 °F,45 °F,43 %,NE,5 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-01-17
262,6:00 PM,66 °F,46 °F,49 %,NNW,8 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-17
263,5:00 AM,54 °F,50 °F,88 %,ESE,3 mph,0 mph,21.69 in,0.0 in,Drizzle,2020-01-18
264,6:00 AM,54 °F,50 °F,88 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-18
265,7:00 AM,54 °F,50 °F,88 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-01-18
266,8:00 AM,55 °F,50 °F,82 %,NE,5 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-18
267,9:00 AM,59 °F,48 °F,67 %,N,3 mph,0 mph,21.73 in,0.0 in,Cloudy,2020-01-18
268,10:00 AM,59 °F,48 °F,67 %,N,5 mph,0 mph,21.73 in,0.0 in,Cloudy,2020-01-18
269,11:00 AM,59 °F,48 °F,67 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Cloudy,2020-01-18
270,12:00 PM,61 °F,48 °F,63 %,NNE,3 mph,0 mph,21.71 in,0.0 in,Cloudy,2020-01-18
271,1:00 PM,61 °F,48 °F,63 %,N,7 mph,0 mph,21.69 in,0.0 in,Cloudy,2020-01-18
272,2:00 PM,63 °F,48 °F,59 %,NNW,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-01-18
273,3:00 PM,63 °F,48 °F,59 %,NNW,7 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2020-01-18
274,4:00 PM,64 °F,48 °F,56 %,N,5 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-18
275,5:00 PM,63 °F,48 °F,59 %,ENE,6 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-18
276,6:00 PM,63 °F,48 °F,59 %,ENE,5 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-18
277,5:00 AM,55 °F,50 °F,82 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-01-19
278,6:00 AM,55 °F,48 °F,77 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-01-19
279,7:00 AM,57 °F,48 °F,72 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-19
280,8:00 AM,59 °F,50 °F,72 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-19
281,9:00 AM,61 °F,52 °F,72 %,E,3 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-01-19
282,10:00 AM,63 °F,50 °F,63 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-19
283,11:00 AM,66 °F,50 °F,56 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-19
284,12:00 PM,66 °F,46 °F,49 %,ENE,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-19
285,1:00 PM,70 °F,46 °F,43 %,WNW,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-01-19
286,2:00 PM,70 °F,48 °F,46 %,NNW,5 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-19
287,3:00 PM,73 °F,46 °F,38 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-01-19
288,4:00 PM,73 °F,45 °F,36 %,NW,6 mph,0 mph,21.56 in,0.0 in,Fair,2020-01-19
289,6:00 PM,72 °F,43 °F,35 %,WNW,7 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-01-19
290,5:00 AM,59 °F,50 °F,72 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-20
291,6:00 AM,57 °F,50 °F,77 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-01-20
292,7:00 AM,55 °F,52 °F,88 %,ENE,6 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-01-20
293,8:00 AM,57 °F,52 °F,82 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-01-20
294,9:00 AM,59 °F,50 °F,72 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-20
295,10:00 AM,63 °F,52 °F,68 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-01-20
296,11:00 AM,66 °F,50 °F,56 %,VAR,6 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-01-20
297,12:00 PM,70 °F,46 °F,43 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-01-20
298,1:00 PM,70 °F,46 °F,43 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-01-20
299,2:00 PM,72 °F,48 °F,43 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-01-20
300,3:00 PM,75 °F,48 °F,38 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-01-20
301,4:00 PM,73 °F,45 °F,36 %,VAR,2 mph,0 mph,21.54 in,0.0 in,Fair,2020-01-20
302,5:00 PM,72 °F,46 °F,41 %,N,7 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-01-20
303,6:00 PM,68 °F,48 °F,49 %,SW,9 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-01-20
304,5:00 AM,57 °F,52 °F,82 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-01-21
305,6:00 AM,57 °F,52 °F,82 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-21
306,7:00 AM,57 °F,54 °F,88 %,E,3 mph,0 mph,21.65 in,0.0 in,Cloudy,2020-01-21
307,8:00 AM,57 °F,54 °F,88 %,NW,1 mph,0 mph,21.65 in,0.0 in,Cloudy,2020-01-21
308,9:00 AM,59 °F,52 °F,77 %,NE,5 mph,0 mph,21.65 in,0.0 in,Cloudy,2020-01-21
309,10:00 AM,63 °F,52 °F,68 %,ENE,3 mph,0 mph,21.65 in,0.0 in,Cloudy,2020-01-21
310,11:00 AM,63 °F,50 °F,63 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Cloudy,2020-01-21
311,12:00 PM,66 °F,50 °F,56 %,NE,5 mph,0 mph,21.63 in,0.0 in,Cloudy,2020-01-21
312,1:00 PM,66 °F,50 °F,56 %,NNE,5 mph,0 mph,21.58 in,0.0 in,Cloudy,2020-01-21
313,2:00 PM,68 °F,48 °F,49 %,NE,5 mph,0 mph,21.56 in,0.0 in,Cloudy,2020-01-21
314,3:00 PM,68 °F,50 °F,52 %,NNW,5 mph,0 mph,21.54 in,0.0 in,Cloudy,2020-01-21
315,4:00 PM,70 °F,50 °F,49 %,E,2 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-01-21
316,4:30 PM,68 °F,46 °F,46 %,S,16 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-01-21
317,5:00 PM,68 °F,45 °F,43 %,S,17 mph,0 mph,21.52 in,0.0 in,Thunder in the Vicinity,2020-01-21
318,6:00 PM,64 °F,48 °F,56 %,ESE,10 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-01-21
319,5:00 AM,55 °F,50 °F,82 %,SE,2 mph,0 mph,21.58 in,0.0 in,Cloudy,2020-01-22
320,6:00 AM,55 °F,52 °F,88 %,NNE,1 mph,0 mph,21.60 in,0.0 in,Light Rain,2020-01-22
321,7:00 AM,54 °F,52 °F,94 %,ENE,3 mph,0 mph,21.63 in,0.0 in,Light Rain,2020-01-22
322,8:00 AM,54 °F,52 °F,94 %,ENE,3 mph,0 mph,21.65 in,0.0 in,Light Rain,2020-01-22
323,9:00 AM,55 °F,54 °F,94 %,E,2 mph,0 mph,21.65 in,0.0 in,Light Rain,2020-01-22
324,10:00 AM,55 °F,52 °F,88 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Light Rain,2020-01-22
325,11:00 AM,57 °F,54 °F,88 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Light Rain,2020-01-22
326,12:00 PM,59 °F,50 °F,72 %,WSW,1 mph,0 mph,21.63 in,0.0 in,Light Rain,2020-01-22
327,1:00 PM,63 °F,50 °F,63 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Cloudy,2020-01-22
328,2:00 PM,64 °F,52 °F,64 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Cloudy,2020-01-22
329,3:00 PM,66 °F,48 °F,52 %,VAR,2 mph,0 mph,21.54 in,0.0 in,Cloudy,2020-01-22
330,4:00 PM,66 °F,48 °F,52 %,NNE,3 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-01-22
331,5:00 PM,64 °F,48 °F,56 %,NNW,8 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-01-22
332,6:00 PM,63 °F,48 °F,59 %,NW,9 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-01-22
333,5:00 AM,55 °F,50 °F,82 %,E,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-01-23
334,6:00 AM,55 °F,50 °F,82 %,W,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-01-23
335,7:00 AM,55 °F,50 °F,82 %,E,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-23
336,8:00 AM,59 °F,52 °F,77 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-23
337,9:00 AM,59 °F,52 °F,77 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-23
338,10:00 AM,66 °F,48 °F,52 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-01-23
339,11:00 AM,68 °F,46 °F,46 %,W,5 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-01-23
340,12:00 PM,72 °F,48 °F,43 %,NNE,7 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-01-23
341,1:00 PM,72 °F,46 °F,41 %,NE,7 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-01-23
342,2:00 PM,75 °F,48 °F,38 %,VAR,7 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-01-23
343,3:00 PM,73 °F,48 °F,41 %,NE,10 mph,0 mph,21.50 in,0.0 in,Mostly Cloudy,2020-01-23
344,4:00 PM,75 °F,46 °F,36 %,VAR,5 mph,0 mph,21.48 in,0.0 in,Partly Cloudy,2020-01-23
345,5:00 PM,75 °F,43 °F,31 %,VAR,3 mph,0 mph,21.48 in,0.0 in,Partly Cloudy,2020-01-23
346,6:00 PM,75 °F,43 °F,31 %,VAR,2 mph,0 mph,21.48 in,0.0 in,Mostly Cloudy,2020-01-23
347,5:00 AM,55 °F,54 °F,94 %,ENE,1 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-01-24
348,5:23 AM,55 °F,54 °F,94 %,ENE,1 mph,0 mph,21.63 in,0.0 in,Patches of Fog,2020-01-24
349,6:00 AM,55 °F,52 °F,88 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Patches of Fog,2020-01-24
350,6:25 AM,55 °F,54 °F,94 %,ENE,3 mph,0 mph,21.65 in,0.0 in,Patches of Fog,2020-01-24
351,7:00 AM,55 °F,54 °F,94 %,ENE,3 mph,0 mph,21.65 in,0.0 in,Patches of Fog,2020-01-24
352,8:00 AM,57 °F,54 °F,88 %,ENE,3 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2020-01-24
353,9:00 AM,59 °F,52 °F,77 %,N,1 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2020-01-24
354,10:00 AM,63 °F,54 °F,72 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2020-01-24
355,11:00 AM,64 °F,52 °F,64 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-24
356,12:00 PM,66 °F,54 °F,64 %,NE,6 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-24
357,1:00 PM,66 °F,52 °F,60 %,ENE,5 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-01-24
358,2:00 PM,70 °F,50 °F,49 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-01-24
359,3:00 PM,72 °F,50 °F,46 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-01-24
360,4:00 PM,73 °F,50 °F,44 %,NNE,6 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-01-24
361,5:00 PM,72 °F,50 °F,46 %,NNE,8 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2020-01-24
362,6:00 PM,70 °F,48 °F,46 %,E,8 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2020-01-24
363,5:00 AM,57 °F,50 °F,77 %,NW,3 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-25
364,6:00 AM,57 °F,50 °F,77 %,NNE,5 mph,0 mph,21.65 in,0.0 in,Light Rain,2020-01-25
365,7:00 AM,57 °F,50 °F,77 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Light Rain,2020-01-25
366,8:00 AM,55 °F,54 °F,94 %,NW,7 mph,0 mph,21.69 in,0.0 in,Light Drizzle,2020-01-25
367,8:17 AM,57 °F,55 °F,94 %,NNW,3 mph,0 mph,21.69 in,0.0 in,Rain,2020-01-25
368,9:00 AM,59 °F,54 °F,82 %,NW,3 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2020-01-25
369,10:00 AM,61 °F,52 °F,72 %,N,7 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2020-01-25
370,11:00 AM,57 °F,52 °F,82 %,NE,8 mph,0 mph,21.71 in,0.0 in,Light Rain,2020-01-25
371,11:04 AM,57 °F,52 °F,82 %,ENE,6 mph,0 mph,21.73 in,0.0 in,Rain,2020-01-25
372,12:00 PM,59 °F,55 °F,88 %,VAR,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-25
373,1:00 PM,63 °F,54 °F,72 %,N,6 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-01-25
374,2:00 PM,68 °F,50 °F,52 %,N,9 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-01-25
375,3:00 PM,70 °F,50 °F,49 %,NE,12 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-01-25
376,4:00 PM,68 °F,46 °F,46 %,N,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-01-25
377,5:00 PM,70 °F,48 °F,46 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2020-01-25
378,6:00 PM,70 °F,46 °F,43 %,NNW,3 mph,0 mph,21.56 in,0.0 in,Fair,2020-01-25
379,5:00 AM,55 °F,48 °F,77 %,ENE,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-01-26
380,6:00 AM,55 °F,48 °F,77 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-01-26
381,7:00 AM,57 °F,48 °F,72 %,NE,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-01-26
382,8:00 AM,59 °F,50 °F,72 %,NE,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-26
383,9:00 AM,63 °F,52 °F,68 %,ENE,7 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-01-26
384,10:00 AM,64 °F,50 °F,59 %,NNE,9 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-26
385,11:00 AM,68 °F,50 °F,52 %,NNE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-01-26
386,12:00 PM,68 °F,48 °F,49 %,NE,8 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-01-26
387,1:00 PM,72 °F,50 °F,46 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-26
388,2:00 PM,72 °F,48 °F,43 %,N,7 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-01-26
389,3:00 PM,75 °F,48 °F,38 %,NW,8 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-01-26
390,4:00 PM,73 °F,48 °F,41 %,WNW,8 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-01-26
391,5:00 PM,75 °F,46 °F,36 %,NNW,8 mph,0 mph,21.56 in,0.0 in,Fair,2020-01-26
392,6:00 PM,73 °F,46 °F,38 %,NW,7 mph,0 mph,21.56 in,0.0 in,Fair,2020-01-26
393,5:00 AM,55 °F,46 °F,72 %,NNE,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-01-27
394,6:00 AM,54 °F,46 °F,77 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Fair,2020-01-27
395,7:00 AM,59 °F,46 °F,63 %,SE,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-01-27
396,8:00 AM,61 °F,48 °F,63 %,NE,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-01-27
397,9:00 AM,66 °F,50 °F,56 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-01-27
398,10:00 AM,68 °F,50 °F,52 %,ENE,7 mph,0 mph,21.67 in,0.0 in,Fair,2020-01-27
399,11:00 AM,70 °F,48 °F,46 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-01-27
400,12:00 PM,75 °F,46 °F,36 %,ENE,7 mph,0 mph,21.63 in,0.0 in,Fair,2020-01-27
401,1:00 PM,75 °F,45 °F,34 %,VAR,6 mph,0 mph,21.60 in,0.0 in,Fair,2020-01-27
402,2:00 PM,77 °F,46 °F,34 %,ENE,7 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-01-27
403,3:00 PM,79 °F,45 °F,30 %,VAR,7 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-01-27
404,4:00 PM,77 °F,45 °F,32 %,SE,9 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-01-27
405,5:00 PM,79 °F,45 °F,30 %,SE,8 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-01-27
406,6:00 PM,75 °F,45 °F,34 %,CALM,0 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2020-01-27
407,5:00 AM,54 °F,46 °F,77 %,ENE,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-01-28
408,6:00 AM,52 °F,45 °F,76 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Fair,2020-01-28
409,7:00 AM,55 °F,45 °F,67 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-01-28
410,8:00 AM,61 °F,46 °F,59 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-01-28
411,9:00 AM,64 °F,46 °F,52 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-01-28
412,10:00 AM,68 °F,46 °F,46 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-01-28
413,11:00 AM,70 °F,45 °F,40 %,VAR,6 mph,0 mph,21.63 in,0.0 in,Fair,2020-01-28
414,12:00 PM,72 °F,46 °F,41 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2020-01-28
415,1:00 PM,77 °F,46 °F,34 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-01-28
416,2:00 PM,77 °F,45 °F,32 %,NNE,7 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-01-28
417,3:00 PM,79 °F,45 °F,30 %,NNW,6 mph,0 mph,21.48 in,0.0 in,Mostly Cloudy,2020-01-28
418,3:20 PM,77 °F,45 °F,32 %,N,5 mph,0 mph,21.48 in,0.0 in,Thunder in the Vicinity,2020-01-28
419,4:00 PM,73 °F,46 °F,38 %,E,8 mph,0 mph,21.48 in,0.0 in,Thunder in the Vicinity,2020-01-28
420,4:20 PM,70 °F,45 °F,40 %,VAR,2 mph,0 mph,21.50 in,0.0 in,Thunder,2020-01-28
421,4:30 PM,63 °F,50 °F,63 %,SW,16 mph,30 mph,21.52 in,0.0 in,Thunder,2020-01-28
422,5:00 PM,59 °F,48 °F,67 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Light Rain with Thunder,2020-01-28
423,6:00 PM,61 °F,46 °F,59 %,NNE,9 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-01-28
424,5:00 AM,55 °F,50 °F,82 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-01-29
425,6:00 AM,55 °F,50 °F,82 %,NE,1 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-01-29
426,7:00 AM,55 °F,50 °F,82 %,SE,1 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-29
427,8:00 AM,55 °F,52 °F,88 %,NNW,1 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-29
428,9:00 AM,59 °F,52 °F,77 %,NNE,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-29
429,10:00 AM,61 °F,52 °F,72 %,E,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-01-29
430,11:00 AM,64 °F,52 °F,64 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-01-29
431,12:00 PM,66 °F,48 °F,52 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-01-29
432,1:00 PM,68 °F,48 °F,49 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-01-29
433,2:00 PM,68 °F,45 °F,43 %,N,5 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-01-29
434,3:00 PM,68 °F,46 °F,46 %,ENE,14 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-01-29
435,4:00 PM,68 °F,45 °F,43 %,VAR,6 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-01-29
436,5:00 PM,66 °F,46 °F,49 %,NNE,7 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-01-29
437,6:00 PM,64 °F,48 °F,56 %,ENE,5 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-01-29
